"apr","feeTier","feesUSD","id","token0_id","token0_symbol","token1_id","token1_symbol","totalValueLockedUSD","volumeUSD"
"87075.69387146433","10000","1541.796070438752993793129113309885","0x000024feb293b6c6c3a80a95f1f830a8746400b9","0x6aa56e1d98b3805921c170eb4b3fe7d4fda6d89b","TRUMP","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","646.2831826994674895323316695578209","154179.6070438752993793129113309885"
"47579.38363130515","10000","32.15847063376039061797618238526234","0x0000d36ab86d213c14d93cd5ae78615a20596505","0x60f99e81d7e9634d1de93af5301e3321c960a575","RALPH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","24.67001647663118636720932031651203","3215.847063376039061797618238526234"
"2.6458348155827647","10000","0.001849193372604300017804758202164034","0x0001fcbba8eb491c3ccfeddc5a5caba1a98c4c28","0xbef81556ef066ec840a540595c8d12f516b6378f","BCZ","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","25.51011790401229376312534072638212","0.1849193372604300017804758202164034"
"0","3000","0","0x0002e63328169d7feea121f1e32e4f620abf0352","0x0d438f3b5175bebc262bf23753c1e53d03432bde","wNXM","0x903bef1736cddf2a537176cf3c64579c3867a881","ICHI","53526.14263853856441588354479073866","0"
"54.970591324737924","10000","0.0266107","0x0003c9d75e102b8a9fe77280ca410e9135beb150","0x4c3ec62103417a31064e5c23c24c22ee611c4911","TRANCHE-bWBTC-A","0xdac17f958d2ee523a2206206994597c13d831ec7","USDT","17.66927599999999999999999999999999","2.66107"
"3515.842281409433","3000","2320.850139726","0x0004cd8474e882278e32e584699090be496f410e","0x0ec78ed49c2d27b315d462d43b5bab94d2c79bf8","ZERO","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","24094.092772","773616.713242"
"3.127745111424074","100","0.02436778155790351951611664668478445","0x0005079292756443f2e711570f8ab4e1951d4f97","0xb2b13ecb8e041ee5312b64c05c843372beb2504a","EDG","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","284.3658914579904731394508298853126","243.6778155790351951611664668478445"
"72499.19308614956","10000","3.81097792589199480520817183009315","0x0005647722f0f8233d64063dcae20ebdb99fdc02","0x939d269a2beceaf372d564e4597d4cc40be40d16","ELONvZUCK","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","1.918651620436199955086705871261616","381.097792589199480520817183009315"
"4238.32828195124","3000","134083.8661335758537298753503178232","0x000ba527862e5b82cff0f7c66b646af023274aa1","0x5afe3855358e112b5647b952709e6165e1c1eeee","SAFE","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","1154714.969748023741096433036842849","44694622.04452528457662511677260698"
"49415.044558416535","10000","15782.70935608292892839129102762754","0x000c0d31f6b7cecde4645eef0c4ec6a492659d62","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xc97d6c52f3add91fa1c5287a453d7444aecbca83","DZOO","11657.76327118395651690468772585535","1578270.935608292892839129102762754"
"0","10000","0","0x000e0bbcfdba9490ee20b0a7900a4dff46317998","0x77fba179c79de5b7653f68b5039af940ada60ce0","FORTH","0xedb171c18ce90b633db442f2a6f72874093b49ef","WAMPL","89.93503912053804213931151345111399","0"
"107100.05440703155","3000","14485.74761634890353393351860292245","0x000ea4a83acefdd62b1b43e9ccc281f442651520","0x4fabb145d64652a948d72533023f6e7a623c7c53","BUSD","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","4936.783561167095826343817618241826","4828582.538782967844644506200974124"
"0","3000","0","0x000f0c0b0b791e855dcc5ad6501c7529dea882e0","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xd1063ee5ec2891991a29fefb52bcc448cd386844","DOGGE","5.50453119311343319477446237369603","0"
"313954332946163650","3000","0.03107271411782565491826902242868195","0x000fedac8a4c7f2c291c5bca0fd244e17e27c763","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xf7aabfd5851c8e248e9da3628d6d8c7c10f80c44","DEGEN","0.000000000000003612481008488324597751483074677704","10.35757137260855163942300747622732"
"49619.53908072208","3000","82.0444958200767200784468536697109","0x001202b13fab0dcbdaa605a48a73df38cd70d14c","0x54be892fb7b890f5e3e39d1769bbe32f5225861f","Odin","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","60.35171129987895365247049863596176","27348.16527335890669281561788990365"
